,windSpeed,humidity,temperature,energy,hour,day_of_week,month
2012-10-23 21:00:00,2.45,0.95,13.5,3037.7129997999996,21,1,10
2012-10-23 22:00:00,2.44,0.95,13.47,2444.4600001999993,22,1,10
2012-04-05 23:00:00,2.1,0.76,3.64,495.57999979999994,23,3,4
2012-04-06 00:00:00,1.86,0.77,3.38,540.2770001,0,4,4
2012-04-06 01:00:00,1.81,0.78,2.46,558.1289998000002,1,4,4
2012-04-06 02:00:00,1.69,0.77,2.24,445.8980005999999,2,4,4
2012-04-06 03:00:00,1.56,0.78,1.66,390.3220002999998,3,4,4
2012-04-06 04:00:00,1.8,0.77,1.16,371.20399970000005,4,4,4
2012-04-06 05:00:00,1.83,0.79,0.69,406.3030005000001,5,4,4
2012-04-06 06:00:00,1.53,0.82,0.34,480.7320005000001,6,4,4
2012-04-06 07:00:00,1.32,0.76,2.26,555.6480008,7,4,4
2012-04-06 08:00:00,1.48,0.65,4.4,628.9590004,8,4,4
2012-04-06 09:00:00,2.19,0.58,6.43,654.0650003000002,9,4,4
2012-04-06 10:00:00,2.37,0.51,8.57,627.4620003000002,10,4,4
2012-04-06 11:00:00,2.57,0.45,10.14,631.3740007000002,11,4,4
2012-04-06 12:00:00,2.66,0.45,11.16,610.9110000000001,12,4,4
2012-04-06 13:00:00,3.05,0.47,11.89,553.9280003000001,13,4,4
2012-04-06 14:00:00,4.26,0.48,12.28,554.8739997000001,14,4,4
2012-04-06 15:00:00,4.84,0.53,11.74,557.1740001000001,15,4,4
2012-04-06 16:00:00,4.68,0.56,10.84,675.514,16,4,4
2012-04-06 17:00:00,4.01,0.59,10.66,730.4870001,17,4,4
2012-04-06 18:00:00,3.51,0.61,10.12,798.6050000000001,18,4,4
2012-04-06 19:00:00,3.12,0.65,9.64,812.3830003,19,4,4
2012-04-06 20:00:00,2.77,0.67,9.61,789.7540008000001,20,4,4
2012-04-06 21:00:00,3.09,0.67,9.58,710.7290003,21,4,4
2012-04-06 22:00:00,3.2,0.72,9.14,606.7550001000002,22,4,4
2012-11-24 00:00:00,0.27,0.99,4.87,2236.9769988999988,0,5,11
2012-11-24 01:00:00,0.46,0.99,4.41,1908.9959992999993,1,5,11
2012-11-24 02:00:00,0.67,0.97,4.24,1562.2980013,2,5,11
2012-11-24 03:00:00,0.56,0.99,3.79,1410.5969999000001,3,5,11
2012-11-24 04:00:00,0.85,1.0,3.64,1346.0159997000005,4,5,11
2012-11-24 05:00:00,0.82,1.0,4.03,1392.6389993000005,5,5,11
2012-11-24 06:00:00,1.09,1.0,4.43,1541.3440001000001,6,5,11
2012-11-24 07:00:00,1.56,0.96,4.68,1880.8960008000004,7,5,11
2012-11-24 08:00:00,2.22,0.99,4.87,2442.6950008999997,8,5,11
2012-11-24 09:00:00,3.14,0.97,6.16,2832.257999700001,9,5,11
2012-11-24 10:00:00,3.43,0.99,6.64,2941.545000699999,10,5,11
2012-11-24 11:00:00,4.25,0.97,7.56,2936.4739996000003,11,5,11
2012-11-24 12:00:00,4.44,0.96,7.67,3068.172000800001,12,5,11
2012-11-24 13:00:00,4.73,0.95,8.15,3218.4660006999998,13,5,11
2012-11-24 14:00:00,4.86,0.99,8.3,3256.436000199998,14,5,11
2012-11-24 15:00:00,5.08,0.96,8.78,3298.9060005,15,5,11
2012-11-24 16:00:00,5.17,0.96,8.81,3561.597998700001,16,5,11
2012-11-24 17:00:00,5.48,0.96,9.14,4064.019003199998,17,5,11
2012-11-24 18:00:00,6.04,0.96,9.28,4258.125001,18,5,11
2012-11-24 19:00:00,5.95,0.95,9.36,4163.5859999,19,5,11
2012-11-24 20:00:00,5.69,0.95,9.38,3896.150000899999,20,5,11
2012-11-24 21:00:00,5.71,0.95,9.39,3596.2480012,21,5,11
2012-11-24 22:00:00,5.91,0.95,9.48,3247.6029992999993,22,5,11
2012-11-24 23:00:00,6.04,0.96,9.91,2810.740000200001,23,5,11
2012-02-26 00:00:00,2.19,0.74,6.82,442.7520010999998,0,6,2
2012-02-26 01:00:00,2.26,0.74,6.31,458.08699980000006,1,6,2
2012-02-26 02:00:00,2.17,0.75,5.59,352.9379999000001,2,6,2
2012-02-26 03:00:00,1.79,0.78,5.4,295.1020004,3,6,2
2012-02-26 04:00:00,1.61,0.82,4.55,245.88499990000005,4,6,2
2012-02-26 05:00:00,1.81,0.82,4.49,239.52200020000006,5,6,2
2012-02-26 06:00:00,1.95,0.85,3.96,262.3829997,6,6,2
2012-02-26 07:00:00,1.54,0.9,3.26,287.3990002,7,6,2
2012-02-26 08:00:00,1.9,0.91,3.57,330.23699989999994,8,6,2
2012-02-26 09:00:00,1.22,0.82,5.99,388.43799990000025,9,6,2
2012-02-26 10:00:00,0.87,0.77,7.56,410.5169994,10,6,2
2012-02-26 11:00:00,0.39,0.69,9.73,402.5839993,11,6,2
2012-02-26 12:00:00,0.51,0.63,11.16,426.92400009999994,12,6,2
2012-02-26 13:00:00,1.38,0.59,11.87,436.738,13,6,2
2012-02-26 14:00:00,2.03,0.59,11.98,394.4229996,14,6,2
2012-02-26 15:00:00,1.77,0.57,12.67,383.4439995999999,15,6,2
2012-02-26 16:00:00,2.03,0.57,12.59,438.40700010000006,16,6,2
2012-02-26 17:00:00,1.78,0.62,11.23,502.75899999999996,17,6,2
2012-02-26 18:00:00,1.48,0.66,10.47,594.7410000000001,18,6,2
2012-02-26 19:00:00,2.12,0.74,8.62,634.8269998999999,19,6,2
2012-02-26 20:00:00,2.61,0.78,8.63,629.4049996999998,20,6,2
2012-02-26 21:00:00,3.02,0.8,7.79,582.8420001999998,21,6,2
2012-02-26 22:00:00,3.05,0.81,7.69,501.8659996999999,22,6,2
2012-02-26 23:00:00,2.9,0.8,7.26,375.3779998000001,23,6,2
2012-09-01 23:00:00,4.05,0.79,15.17,1539.6939997999996,23,5,9
2012-09-02 00:00:00,3.68,0.82,14.51,1285.2819994000001,0,6,9
2012-09-02 01:00:00,3.4,0.87,13.51,1091.1099996999994,1,6,9
2012-09-02 02:00:00,2.92,0.87,13.05,976.1379998999998,2,6,9
2012-09-02 03:00:00,2.83,0.9,12.94,922.8460005000003,3,6,9
2012-09-02 04:00:00,2.88,0.92,12.66,928.7160002000003,4,6,9
2012-09-02 05:00:00,2.76,0.93,12.57,976.9140002999994,5,6,9
2012-09-02 06:00:00,2.95,0.92,12.81,1156.4490002000002,6,6,9
2012-09-02 07:00:00,2.91,0.91,13.69,1431.0239997000008,7,6,9
2012-09-02 08:00:00,3.43,0.88,14.8,1722.2140002999995,8,6,9
2012-09-02 09:00:00,3.46,0.87,15.54,1886.4759998999996,9,6,9
2012-09-02 10:00:00,3.49,0.87,16.51,1987.0909999000005,10,6,9
2012-09-02 11:00:00,3.72,0.81,17.68,2070.7569993,11,6,9
2012-09-02 12:00:00,3.49,0.8,18.22,2102.5049995999993,12,6,9
2012-09-02 13:00:00,3.62,0.78,18.28,2026.4780002,13,6,9
2012-09-02 14:00:00,3.83,0.81,18.27,1993.0010001000003,14,6,9
2012-09-02 15:00:00,3.66,0.81,18.35,2046.6940004,15,6,9
2012-09-02 16:00:00,3.49,0.83,18.31,2210.0939989000003,16,6,9
2012-09-02 17:00:00,3.19,0.86,17.77,2420.3380001,17,6,9
2012-09-02 18:00:00,2.76,0.87,18.11,2591.7780006999983,18,6,9
2012-09-02 19:00:00,2.13,0.9,17.52,2703.4759991999995,19,6,9
2012-09-02 20:00:00,2.35,0.91,17.38,2616.3780001,20,6,9
2012-09-02 21:00:00,2.19,0.93,16.99,2361.161999499999,21,6,9
2012-09-02 22:00:00,2.03,0.93,16.9,1918.5749995,22,6,9
2012-03-21 00:00:00,0.96,0.72,9.89,509.8960009,0,2,3
2012-03-21 01:00:00,1.4,0.71,9.59,509.99400010000005,1,2,3
2012-03-21 02:00:00,1.54,0.71,9.59,390.7230003,2,2,3
2012-03-21 03:00:00,1.6,0.71,9.26,328.22600070000016,3,2,3
2012-03-21 04:00:00,1.37,0.73,8.86,299.6050004000001,4,2,3
2012-03-21 05:00:00,0.9,0.73,8.83,295.3910001999999,5,2,3
2012-03-21 06:00:00,0.56,0.74,8.79,367.68399929999987,6,2,3
2012-03-21 07:00:00,1.04,0.74,8.79,490.52999910000017,7,2,3
2012-03-21 08:00:00,1.03,0.73,9.46,520.5939995000001,8,2,3
2012-03-21 09:00:00,1.37,0.7,10.32,485.1799997000001,9,2,3
2012-03-21 10:00:00,1.46,0.63,12.32,461.0140004000001,10,2,3
2012-03-21 11:00:00,1.56,0.59,13.44,416.73900050000003,11,2,3
2012-03-21 12:00:00,2.47,0.57,14.87,413.4279995999999,12,2,3
2012-03-21 13:00:00,2.82,0.51,15.39,414.1220005,13,2,3
2012-03-21 14:00:00,3.46,0.49,15.55,397.18199960000015,14,2,3
2012-03-21 15:00:00,4.02,0.5,15.62,403.38199999999995,15,2,3
2012-03-21 16:00:00,4.56,0.54,14.97,428.68700030000014,16,2,3
2012-03-21 17:00:00,4.6,0.59,13.83,486.49699989999993,17,2,3
2012-03-21 18:00:00,3.85,0.66,12.07,613.2969990999999,18,2,3
2012-03-21 19:00:00,3.18,0.68,10.63,766.2769998999997,19,2,3
2012-03-21 20:00:00,2.45,0.72,9.52,754.4730003,20,2,3
2012-03-21 21:00:00,3.02,0.75,8.77,725.0330004000002,21,2,3
2012-03-21 22:00:00,3.23,0.77,7.98,650.8610000999998,22,2,3
2012-03-21 23:00:00,3.09,0.78,7.44,528.2639993000001,23,2,3
2012-08-17 23:00:00,2.05,0.7,21.06,1492.5320003,23,4,8
2012-08-18 00:00:00,1.88,0.69,21.0,1312.9079993999997,0,5,8
2012-08-18 01:00:00,2.83,0.66,21.57,1159.3659999999998,1,5,8
2012-08-18 02:00:00,3.21,0.63,21.68,1065.2689998000005,2,5,8
2012-08-18 03:00:00,3.21,0.57,22.39,998.5169997999997,3,5,8
2012-08-18 04:00:00,3.4,0.59,21.57,975.5319999000004,4,5,8
2012-08-18 05:00:00,2.42,0.61,21.21,1027.1840003,5,5,8
2012-08-18 06:00:00,2.37,0.65,20.54,1196.5090003000005,6,5,8
2012-08-18 07:00:00,2.88,0.67,21.53,1457.2020003,7,5,8
2012-08-18 08:00:00,2.76,0.6,23.28,1639.5690001999997,8,5,8
2012-08-18 09:00:00,2.94,0.54,25.33,1699.5779999999995,9,5,8
2012-08-18 10:00:00,3.59,0.51,26.83,1704.2809996000003,10,5,8
2012-08-18 11:00:00,3.61,0.47,27.93,1748.1739998999994,11,5,8
2012-08-18 12:00:00,4.05,0.45,28.64,1721.5840002000007,12,5,8
2012-08-18 13:00:00,4.38,0.46,29.71,1623.9219994999994,13,5,8
2012-08-18 14:00:00,4.12,0.48,29.48,1612.5200000000002,14,5,8
2012-08-18 15:00:00,3.61,0.48,29.57,1624.9930001000005,15,5,8
2012-08-18 16:00:00,2.54,0.48,29.86,1751.8630002000002,16,5,8
2012-08-18 17:00:00,3.06,0.47,29.34,1889.3029999999997,17,5,8
2012-08-18 18:00:00,2.69,0.56,27.45,1990.8700004999994,18,5,8
2012-08-18 19:00:00,2.22,0.6,26.12,2071.164999900001,19,5,8
2012-08-18 20:00:00,1.69,0.7,23.93,2241.267999599999,20,5,8
2012-08-18 21:00:00,1.31,0.79,22.32,2159.8730003,21,5,8
2012-08-18 22:00:00,0.98,0.84,21.34,1896.7489998000005,22,5,8
2012-04-28 23:00:00,7.46,0.94,6.05,772.7180002000001,23,5,4
2012-04-29 00:00:00,7.88,0.93,5.99,766.0380009999999,0,6,4
2012-04-29 01:00:00,8.2,0.94,6.1,771.0559993,1,6,4
2012-04-29 02:00:00,8.18,0.95,6.16,615.196,2,6,4
2012-04-29 03:00:00,8.01,0.93,6.54,542.6919997000002,3,6,4
2012-04-29 04:00:00,7.36,0.93,6.58,524.6040000999999,4,6,4
2012-04-29 05:00:00,7.67,0.94,6.56,569.8580007,5,6,4
2012-04-29 06:00:00,8.23,0.95,6.63,682.3430002000001,6,6,4
2012-04-29 07:00:00,8.43,0.95,7.01,813.9710006000001,7,6,4
2012-04-29 08:00:00,8.93,0.96,7.18,953.4239997999998,8,6,4
2012-04-29 09:00:00,8.36,0.95,7.79,1066.2429998999999,9,6,4
2012-04-29 10:00:00,8.74,0.96,8.21,1138.7089998,10,6,4
2012-04-29 11:00:00,8.15,0.94,8.74,1236.0369995999993,11,6,4
2012-04-29 12:00:00,6.48,0.96,9.01,1293.3380005,12,6,4
2012-04-29 13:00:00,4.83,0.95,10.48,1218.8779990000003,13,6,4
2012-04-29 14:00:00,5.08,0.88,12.51,1132.6519999,14,6,4
2012-04-29 15:00:00,5.9,0.72,14.27,1136.1679993999999,15,6,4
2012-04-29 16:00:00,6.88,0.64,14.89,1156.8459993999998,16,6,4
2012-04-29 17:00:00,6.63,0.65,13.81,1174.0759996999996,17,6,4
2012-04-29 18:00:00,5.11,0.67,12.78,1209.5000005,18,6,4
2012-04-29 19:00:00,4.15,0.71,11.92,1302.2939992000001,19,6,4
2012-04-29 20:00:00,4.25,0.73,11.77,1341.2519999999997,20,6,4
2012-04-29 21:00:00,4.37,0.7,11.38,1220.8570003000002,21,6,4
2012-04-29 22:00:00,4.22,0.7,10.81,964.9580002000001,22,6,4
2012-01-10 00:00:00,2.65,0.88,10.03,191.8559995,0,1,1
2012-01-10 01:00:00,2.32,0.9,9.58,176.2700002,1,1,1
2012-01-10 02:00:00,2.6,0.91,9.57,140.7010001,2,1,1
2012-01-10 03:00:00,2.55,0.93,9.22,127.10900009999999,3,1,1
2012-01-10 04:00:00,2.87,0.94,9.16,115.8949996,4,1,1
2012-01-10 05:00:00,3.17,0.93,9.61,116.44799979999999,5,1,1
2012-01-10 06:00:00,3.55,0.93,9.21,149.823,6,1,1
2012-01-10 07:00:00,3.33,0.95,9.16,185.59700020000005,7,1,1
2012-01-10 08:00:00,3.48,0.93,9.22,220.8209999,8,1,1
2012-01-10 09:00:00,3.69,0.92,9.33,203.56699959999997,9,1,1
2012-01-10 10:00:00,4.6,0.89,9.77,191.7739998,10,1,1
2012-01-10 11:00:00,4.91,0.85,10.37,188.5269997,11,1,1
2012-01-10 12:00:00,4.68,0.81,11.09,188.00799999999998,12,1,1
2012-01-10 13:00:00,4.77,0.83,10.87,192.0599998,13,1,1
2012-01-10 14:00:00,4.37,0.8,11.29,181.07800000000003,14,1,1
2012-01-10 15:00:00,4.67,0.81,11.2,200.5529996,15,1,1
2012-01-10 16:00:00,4.18,0.83,10.73,233.3879995,16,1,1
2012-01-10 17:00:00,3.92,0.83,10.75,302.1559993000001,17,1,1
2012-01-10 18:00:00,3.82,0.84,10.67,351.29599970000004,18,1,1
2012-01-10 19:00:00,4.17,0.82,10.58,343.39800010000005,19,1,1
2012-01-10 20:00:00,3.97,0.84,10.19,325.35299990000004,20,1,1
2012-01-10 21:00:00,4.17,0.84,10.09,319.5510004,21,1,1
2012-01-10 22:00:00,4.09,0.82,10.06,272.73199989999995,22,1,1
2012-01-10 23:00:00,4.3,0.8,9.62,219.8090001,23,1,1
2012-12-08 00:00:00,4.82,0.8,5.17,2519.3070004999995,0,5,12
2012-12-08 01:00:00,4.3,0.77,5.09,2171.7619996999997,1,5,12
2012-12-08 02:00:00,3.72,0.78,4.7,1830.6230001000004,2,5,12
2012-12-08 03:00:00,2.97,0.79,4.58,1619.8299998999998,3,5,12
2012-12-08 04:00:00,2.57,0.8,4.56,1553.5549985000002,4,5,12
2012-12-08 05:00:00,2.48,0.81,4.56,1573.483999900001,5,5,12
2012-12-08 06:00:00,2.63,0.84,4.54,1745.2230013000003,6,5,12
2012-12-08 07:00:00,2.93,0.84,4.51,2097.5419986,7,5,12
2012-12-08 08:00:00,2.39,0.87,3.9,2716.211998700001,8,5,12
2012-12-08 09:00:00,2.3,0.9,3.51,3081.5100007000005,9,5,12
2012-12-08 10:00:00,2.41,0.86,4.19,3053.4500018999993,10,5,12
2012-12-08 11:00:00,2.22,0.77,5.53,3036.951999299999,11,5,12
2012-12-08 12:00:00,2.43,0.74,6.46,3069.3680013999997,12,5,12
2012-12-08 13:00:00,2.92,0.77,6.22,3099.5599999,13,5,12
2012-12-08 14:00:00,2.65,0.78,6.14,3028.7829994000003,14,5,12
2012-12-08 15:00:00,2.58,0.79,5.74,3053.1299991999995,15,5,12
2012-12-08 16:00:00,2.29,0.85,4.11,3499.0359992000003,16,5,12
2012-12-08 17:00:00,2.66,0.87,3.89,4183.1730001000005,17,5,12
2012-12-08 18:00:00,2.7,0.86,3.48,4481.065999899998,18,5,12
2012-12-08 19:00:00,3.19,0.89,3.17,4521.777000499999,19,5,12
2012-12-08 20:00:00,3.45,0.9,3.19,4265.175998300001,20,5,12
2012-12-08 21:00:00,3.53,0.88,3.28,3897.1870011000005,21,5,12
2012-12-08 22:00:00,4.06,0.85,3.67,3563.2259984,22,5,12
2012-12-08 23:00:00,4.3,0.85,3.82,3038.3179988999996,23,5,12
2012-05-23 23:00:00,1.13,0.91,18.23,1011.1219996999998,23,2,5
2012-05-24 00:00:00,0.77,0.89,18.03,891.0620003,0,3,5
2012-05-24 01:00:00,0.99,0.93,17.33,785.1940001999999,1,3,5
2012-05-24 02:00:00,1.16,0.91,17.22,690.0670001000001,2,3,5
2012-05-24 03:00:00,1.35,0.91,17.23,667.2380004000003,3,3,5
2012-05-24 04:00:00,1.61,0.9,15.89,690.314,4,3,5
2012-05-24 05:00:00,1.42,0.91,15.54,799.3599995000001,5,3,5
2012-05-24 06:00:00,1.94,0.91,15.36,1096.3270000000002,6,3,5
2012-05-24 07:00:00,1.97,0.89,15.48,1257.9220006,7,3,5
2012-05-24 08:00:00,2.39,0.86,16.48,1183.4660001999996,8,3,5
2012-05-24 09:00:00,2.19,0.83,18.0,1141.0729998999993,9,3,5
2012-05-24 10:00:00,2.18,0.74,20.03,1116.1089993999997,10,3,5
2012-05-24 11:00:00,2.03,0.68,21.72,1130.3440004000001,11,3,5
2012-05-24 12:00:00,2.27,0.64,23.02,1125.8899999,12,3,5
2012-05-24 13:00:00,3.02,0.61,24.06,1069.8270001000003,13,3,5
2012-05-24 14:00:00,3.31,0.6,25.07,1040.6770004000002,14,3,5
2012-05-24 15:00:00,3.25,0.61,25.45,1130.0359992000006,15,3,5
2012-05-24 16:00:00,3.6,0.63,25.04,1284.5680002000004,16,3,5
2012-05-24 17:00:00,3.46,0.65,24.82,1391.9100006999993,17,3,5
2012-05-24 18:00:00,3.03,0.66,24.07,1487.0410006999998,18,3,5
2012-05-24 19:00:00,2.74,0.69,22.88,1459.4659998999998,19,3,5
2012-05-24 20:00:00,2.22,0.75,21.74,1580.2149998,20,3,5
2012-05-24 21:00:00,2.32,0.79,20.29,1656.5599997999998,21,3,5
2012-05-24 22:00:00,2.12,0.78,19.54,1391.0449997000003,22,3,5
2012-05-03 23:00:00,1.8,0.91,7.97,815.5960000000001,23,3,5
2012-05-04 00:00:00,1.62,0.91,7.94,741.5099985,0,4,5
2012-05-04 01:00:00,1.75,0.91,7.56,712.9409997999999,1,4,5
2012-05-04 02:00:00,1.97,0.91,7.54,589.2860004,2,4,5
2012-05-04 03:00:00,2.04,0.91,7.43,536.0970001000001,3,4,5
2012-05-04 04:00:00,2.24,0.91,7.48,552.9709997,4,4,5
2012-05-04 05:00:00,2.08,0.91,7.38,657.7969995000001,5,4,5
2012-05-04 06:00:00,2.24,0.91,7.42,905.0510000999998,6,4,5
2012-05-04 07:00:00,2.26,0.9,7.47,1041.2499995999997,7,4,5
2012-05-04 08:00:00,2.11,0.9,7.54,972.1780001000003,8,4,5
2012-05-04 09:00:00,2.62,0.89,7.73,946.8489992999996,9,4,5
2012-05-04 10:00:00,2.95,0.86,8.16,952.9199996000001,10,4,5
2012-05-04 11:00:00,2.68,0.83,8.56,963.7250000999999,11,4,5
2012-05-04 12:00:00,2.74,0.84,8.62,986.3089997,12,4,5
2012-05-04 13:00:00,3.23,0.83,8.71,958.1860003,13,4,5
2012-05-04 14:00:00,3.26,0.83,8.71,963.5590001000004,14,4,5
2012-05-04 15:00:00,3.61,0.83,8.66,1038.5509998,15,4,5
2012-05-04 16:00:00,3.25,0.81,9.02,1166.3399995,16,4,5
2012-05-04 17:00:00,3.52,0.81,8.64,1298.8070004,17,4,5
2012-05-04 18:00:00,3.3,0.8,8.64,1387.8799998,18,4,5
2012-05-04 19:00:00,3.15,0.8,8.61,1387.2669992999997,19,4,5
2012-05-04 20:00:00,3.13,0.81,8.61,1370.4390009999995,20,4,5
2012-05-04 21:00:00,3.21,0.82,8.42,1313.1529990999998,21,4,5
2012-05-04 22:00:00,3.25,0.84,7.95,1075.1399998000002,22,4,5
2012-07-26 23:00:00,1.88,0.83,17.28,1502.4290005999999,23,3,7
2012-07-27 00:00:00,1.5,0.85,17.06,1283.3889994999993,0,4,7
2012-07-27 01:00:00,0.79,0.9,16.5,1122.6009999000005,1,4,7
2012-07-27 02:00:00,0.36,0.91,16.35,1031.9319998000008,2,4,7
2012-07-27 03:00:00,0.28,0.93,15.93,966.6289998000001,3,4,7
2012-07-27 04:00:00,0.15,0.93,16.04,976.6999999999998,4,4,7
2012-07-27 05:00:00,0.97,0.95,16.64,1125.9210005,5,4,7
2012-07-27 06:00:00,0.97,0.92,17.17,1375.6789993000002,6,4,7
2012-07-27 07:00:00,1.31,0.89,18.29,1620.5129994999998,7,4,7
2012-07-27 08:00:00,1.43,0.83,19.04,1672.5229995000002,8,4,7
2012-07-27 09:00:00,1.52,0.74,20.0,1665.0509999000005,9,4,7
2012-07-27 10:00:00,2.47,0.71,20.35,1663.7240010999997,10,4,7
2012-07-27 11:00:00,2.6,0.68,21.84,1662.5899997,11,4,7
2012-07-27 12:00:00,2.22,0.66,22.5,1667.286999799999,12,4,7
2012-07-27 13:00:00,2.51,0.66,23.08,1579.9470008999995,13,4,7
2012-07-27 14:00:00,2.71,0.64,23.51,1561.3449998999995,14,4,7
2012-07-27 15:00:00,2.35,0.63,23.56,1611.7480002999996,15,4,7
2012-07-27 16:00:00,1.83,0.6,23.79,1768.0519999,16,4,7
2012-07-27 17:00:00,2.07,0.6,23.56,1976.8940001,17,4,7
2012-07-27 18:00:00,1.69,0.59,22.93,2284.292999300001,18,4,7
2012-07-27 19:00:00,2.15,0.57,22.33,2345.5260015000003,19,4,7
2012-07-27 20:00:00,1.98,0.7,20.53,2243.7750002000007,20,4,7
2012-07-27 21:00:00,3.1,0.63,20.44,2077.8480000000013,21,4,7
2012-07-27 22:00:00,3.21,0.64,19.23,1983.8539995999997,22,4,7
2012-06-09 23:00:00,2.76,0.81,12.11,1310.3959999000006,23,5,6
2012-06-10 00:00:00,2.15,0.83,11.57,1100.1859999,0,6,6
2012-06-10 01:00:00,2.15,0.89,10.57,960.8080001000002,1,6,6
2012-06-10 02:00:00,1.91,0.92,9.98,813.3410000000002,2,6,6
2012-06-10 03:00:00,1.34,0.95,9.43,759.6410002000005,3,6,6
2012-06-10 04:00:00,0.78,0.95,8.91,765.2720003000005,4,6,6
2012-06-10 05:00:00,0.9,0.95,9.33,821.4160002000004,5,6,6
2012-06-10 06:00:00,0.11,0.94,10.71,970.0199996999999,6,6,6
2012-06-10 07:00:00,1.01,0.82,13.19,1185.3289994999996,7,6,6
2012-06-10 08:00:00,1.74,0.68,15.02,1446.4030001000003,8,6,6
2012-06-10 09:00:00,2.56,0.62,15.51,1584.235,9,6,6
2012-06-10 10:00:00,2.55,0.54,17.22,1584.180001,10,6,6
2012-06-10 11:00:00,3.07,0.49,16.82,1679.5289994000002,11,6,6
2012-06-10 12:00:00,2.92,0.54,16.89,1750.4580005,12,6,6
2012-06-10 13:00:00,3.11,0.59,16.78,1692.3190004000003,13,6,6
2012-06-10 14:00:00,3.17,0.61,16.61,1667.8520007000002,14,6,6
2012-06-10 15:00:00,3.34,0.65,16.13,1703.0509999,15,6,6
2012-06-10 16:00:00,3.22,0.68,15.63,1890.2679994999996,16,6,6
2012-06-10 17:00:00,3.22,0.73,14.98,2006.563998499999,17,6,6
2012-06-10 18:00:00,3.03,0.82,14.39,2045.3230005999997,18,6,6
2012-06-10 19:00:00,3.46,0.87,13.58,2116.6560001999997,19,6,6
2012-06-10 20:00:00,3.55,0.91,13.02,2149.8650011,20,6,6
2012-06-10 21:00:00,3.72,0.93,12.53,2048.6379990999994,21,6,6
2012-06-10 22:00:00,3.68,0.96,12.47,1649.8929997000002,22,6,6
2012-06-06 23:00:00,3.8,0.9,12.62,1203.4049992999996,23,2,6
2012-06-07 00:00:00,3.19,0.91,12.61,1011.8359988999997,0,3,6
2012-06-07 01:00:00,2.34,0.91,12.6,876.0350003000002,1,3,6
2012-06-07 02:00:00,2.34,0.92,12.98,772.4809999000001,2,3,6
2012-06-07 03:00:00,2.66,0.94,12.99,738.2600001000003,3,3,6
2012-06-07 04:00:00,2.86,0.94,13.14,767.9269996000004,4,3,6
2012-06-07 05:00:00,3.39,0.94,13.55,881.2779997000004,5,3,6
2012-06-07 06:00:00,3.63,0.94,13.6,1098.9210003,6,3,6
2012-06-07 07:00:00,3.87,0.93,14.24,1317.9499996000004,7,3,6
2012-06-07 08:00:00,3.97,0.88,14.91,1411.6589984999998,8,3,6
2012-06-07 09:00:00,4.55,0.81,16.42,1406.7010003000003,9,3,6
2012-06-07 10:00:00,4.69,0.75,17.29,1388.3089997,10,3,6
2012-06-07 11:00:00,4.58,0.77,16.9,1459.4209999000002,11,3,6
2012-06-07 12:00:00,4.47,0.83,16.17,1520.0429989,12,3,6
2012-06-07 13:00:00,4.83,0.89,15.1,1491.2739991,13,3,6
2012-06-07 14:00:00,4.56,0.93,14.77,1496.0159997000003,14,3,6
2012-06-07 15:00:00,4.76,0.94,15.06,1581.9829988999998,15,3,6
2012-06-07 16:00:00,5.17,0.93,14.79,1774.8289999,16,3,6
2012-06-07 17:00:00,8.21,0.86,15.88,1863.3709995000008,17,3,6
2012-06-07 18:00:00,7.93,0.77,15.28,1972.5030001999999,18,3,6
2012-06-07 19:00:00,8.0,0.75,14.86,1929.4699993999996,19,3,6
2012-06-07 20:00:00,8.29,0.75,14.68,1976.0590003000002,20,3,6
2012-06-07 21:00:00,8.27,0.75,14.22,1969.6329996999991,21,3,6
2012-06-07 22:00:00,7.9,0.75,14.21,1654.3300001999992,22,3,6
2012-06-19 23:00:00,0.39,0.8,14.09,1269.0509999999992,23,1,6
2012-06-20 00:00:00,0.4,0.8,14.2,1071.7940004,0,2,6
2012-06-20 01:00:00,1.16,0.84,13.33,934.3110003999998,1,2,6
2012-06-20 02:00:00,0.51,0.84,13.12,813.4989999000007,2,2,6
2012-06-20 03:00:00,0.39,0.9,11.73,791.6950002000004,3,2,6
2012-06-20 04:00:00,0.37,0.92,11.47,815.0970000000003,4,2,6
2012-06-20 05:00:00,0.37,0.94,11.58,961.0899995999998,5,2,6
2012-06-20 06:00:00,0.67,0.89,13.69,1330.2309999000004,6,2,6
2012-06-20 07:00:00,1.34,0.74,16.28,1532.4479994999995,7,2,6
2012-06-20 08:00:00,2.11,0.64,17.93,1475.5360009999997,8,2,6
2012-06-20 09:00:00,2.57,0.54,20.2,1416.1889995000001,9,2,6
2012-06-20 10:00:00,3.14,0.47,20.64,1351.3020000000004,10,2,6
2012-06-20 11:00:00,3.48,0.42,20.97,1350.2860004999998,11,2,6
2012-06-20 12:00:00,4.01,0.46,20.34,1374.2019995000003,12,2,6
2012-06-20 13:00:00,4.79,0.48,20.48,1305.5840000000003,13,2,6
2012-06-20 14:00:00,4.6,0.44,21.16,1302.084,14,2,6
2012-06-20 15:00:00,4.9,0.43,21.03,1380.2849991999997,15,2,6
2012-06-20 16:00:00,4.83,0.45,20.54,1561.5429990999999,16,2,6
2012-06-20 17:00:00,5.07,0.49,19.43,1748.7920004000002,17,2,6
2012-06-20 18:00:00,5.02,0.55,18.13,1867.5409995999994,18,2,6
